hh1,hh2,hh3,hh4,hh5d,hh5m,hh5y,hh6,hh7,hh9,hh10,hh11,hh12,hh13,hh14,hh15,hh16,hh17,hh18h,hh18m,hh19h,hh19m,sl1,sl9a,sl9b,sl9c,cd_flag,cl2a,cl2b,cl2c,cl2d,cl4,cl5,cl6,cl7a,cl7b,cl7c,cl7d,cl7e,cl7f,cl8,cl9,cl10a,cl10b,cl10c,cl10d,cl10e,cl10f,cl10g,cl12,cd2,cd3a,cd3b,cd3c,cd3d,cd3e,cd3f,cd3g,cd3h,cd3i,cd3j,cd3k,cd4,hc1a,hc1c,hc2,hc3,hc4,hc5,hc6,hc7,hc8a,hc8b,hc8c,hc8d,hc8e,hc8f,hc8g,hc8h,hc8i,hc8j,hc8k,hc8l,hc8m,hc8n,hc8o,hc8p,hc8q,hc9b,hc9c,hc9d,hc10,hc11,hc12,hc12a,hc12b,hc12c,hc12d,hc13,hc14a,hc14b,hc14c,hc14e,hc14f,hc14g,hc15,ws1,ws2,ws3,ws4,ws5,ws6,ws7a,ws7b,ws7c,ws7d,ws7e,ws7f,ws7x,ws7z,ws8,ws9,ws10,ws11,hw1,hw2,hw3a,hw3ba,hw3bb,hw3bc,hw4,hw5a,hw5ba,hw5bb,hw5bc,hhsex,ethnicity,helevel,hhweight,wscore,windex5,wscoreu,windex5u,wscorer,windex5r,psu,stratum,hh_id
253,18,156,151,31,12,2013,2,3,1,2,5,2,2,0,0,152,11,13,40,14,16,3,1,3,15,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,1,2,2,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,96,1,36,31,33,2,NA,1,2,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,8000,2,NA,2,NA,1,0,0,0,0,0,95,2,91,12,NA,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,2,1,1.4757908039176502,0.12837171143337112,3,NA,NA,0.569116560832535,4,253,9,25318
253,19,157,151,30,12,2013,2,3,1,1,2,0,0,0,0,152,11,9,20,10,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,96,2,33,34,33,2,NA,1,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,11000,2,NA,2,NA,1,0,0,0,7,0,10,2,12,NA,NA,NA,NA,1,A,,,,,,,,12,1,1,2,1,1,1,,B,,NA,NA,,,,2,2,2,1.4757908039176502,-0.3783952003054093,2,NA,NA,0.020825623715391792,3,253,9,25319
253,20,156,151,29,12,2013,2,3,1,2,5,1,1,1,1,152,11,14,10,14,50,2,2,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,1,1,1,1,1,2,1,2,1,96,96,1,34,31,34,7,3,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,91,13,NA,NA,NA,2,,,,,,,,,95,NA,NA,NA,1,1,2,,,,2,NA,,,,2,2,0,1.4757908039176502,-1.2901135064135991,1,NA,NA,-0.9655980611454443,1,253,9,25320
254,1,155,151,23,12,2013,2,3,1,2,6,1,1,1,1,152,9,14,14,14,50,4,1,3,12,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,1,2,1,26,3,2,1,2,2,2,2,2,2,2,2,2,2,97,1,2,36,33,33,2,NA,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,4000,2,NA,2,NA,1,0,0,0,20,0,0,2,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,2,1.5114009787814122,0.3422589160934184,3,NA,NA,0.800529490848126,4,254,9,25401
254,2,157,151,23,12,2013,2,3,1,2,4,1,1,0,0,152,9,14,30,15,5,2,2,4,9,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,2,2,2,2,1,4,2,1,2,1,2,2,2,2,2,2,2,2,97,1,2,34,31,33,2,NA,1,1,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,5000,1,10000,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,2,,,,1,1,A,B,,1,1,4,1.5114009787814122,0.6041953739144688,4,NA,NA,1.0839287866527387,5,254,9,25402
254,3,156,151,23,12,2013,2,3,1,3,6,1,1,1,1,152,9,13,40,14,17,3,2,5,8,1,1,1,2,1,2,2,2,1,NA,NA,NA,NA,NA,1,0,1,2,1,2,1,2,1,5,5,2,1,2,1,2,1,2,1,2,2,2,1,1,1,1,34,33,33,8,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,3000,2,NA,2,NA,1,0,0,0,0,0,10,2,21,NA,2,NA,NA,1,,,,D,,,,,95,NA,NA,NA,1,1,1,,B,,NA,NA,,,,2,1,1,1.5114009787814122,-1.3197885139358916,1,NA,NA,-0.9977046121188096,1,254,9,25403
254,4,157,151,24,12,2013,2,3,1,2,2,1,1,0,0,152,9,9,30,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,3,36,33,33,2,NA,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,3000,2,NA,2,NA,1,0,0,0,0,0,2,2,21,NA,2,NA,NA,1,A,,,D,,,,,13,2,NA,NA,1,1,2,,,,1,1,A,,,1,1,2,1.5114009787814122,-0.11492845646386435,3,NA,NA,0.30588059580193744,3,254,9,25404
254,5,156,151,24,12,2013,2,3,1,1,3,1,1,0,0,152,9,16,30,17,6,1,1,3,14,1,1,2,2,2,24,2,2,2,2,2,2,2,1,2,NA,1,2,1,2,2,2,1,3,3,2,1,2,1,1,2,1,1,2,2,2,1,97,1,2,36,33,33,2,NA,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,4800,1,1000,2,NA,1,0,0,0,5,0,8,2,91,21,2,NA,NA,2,,,,,,,,,31,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,1,2,1.5114009787814122,-0.1205079972880908,3,NA,NA,0.29984387241622557,3,254,9,25405
254,6,156,151,24,12,2013,2,3,1,2,4,1,1,1,1,152,9,14,2,14,39,2,2,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,1,2,2,2,2,2,2,1,97,1,1,34,33,33,2,NA,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2700,2,NA,2,NA,1,0,0,0,0,0,1,2,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,1,1,1.5114009787814122,-0.22503668949255792,2,NA,NA,0.18675019309969004,3,254,9,25406
254,7,152,151,23,12,2013,2,3,1,1,1,0,0,0,0,152,9,13,30,14,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,34,34,33,2,NA,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1200,1,1100,2,NA,2,NA,NA,NA,NA,NA,NA,2,91,21,2,NA,NA,2,,,,,,,,,31,1,1,2,1,1,1,,,C,NA,NA,,,,2,1,2,1.5114009787814122,-0.35937978267734194,2,NA,NA,0.04139914757707023,3,254,9,25407
254,8,155,151,24,12,2013,2,3,1,1,2,0,0,0,0,152,9,16,53,17,31,1,1,2,14,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,1,2,2,2,10,2,1,1,2,1,1,2,2,2,2,2,2,1,97,1,2,36,33,33,2,NA,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2600,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,91,21,2,NA,NA,2,,,,,,,,,12,1,1,2,1,1,2,,,,1,1,A,,,2,1,2,1.5114009787814122,-0.12913476072802826,3,NA,NA,0.29051023973183804,3,254,9,25408
254,9,155,151,24,12,2013,2,3,1,2,4,1,1,0,0,152,9,10,13,10,50,2,1,3,11,1,2,1,2,2,15,2,2,2,2,2,2,2,2,2,NA,1,2,1,1,2,2,1,6,3,1,1,2,1,2,1,1,1,2,1,2,1,97,1,1,36,34,33,2,NA,1,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,2100,1,4300,2,NA,1,0,0,0,30,0,0,2,91,21,3,5,1,2,,,,,,,,,22,1,1,2,1,1,1,,,C,NA,NA,,,,1,1,2,1.5114009787814122,-0.005535428839580803,3,NA,NA,0.4242371898116052,3,254,9,25409
254,10,155,151,25,12,2013,2,3,1,2,8,1,1,1,1,152,9,9,30,10,8,3,2,7,11,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,14,1,2,1,1,1,2,1,8,7,2,1,2,1,2,2,2,1,2,2,2,2,97,1,2,34,34,36,8,4,1,2,1,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,400,1,1000,2,NA,1,0,0,0,50,0,0,2,91,21,2,NA,NA,2,,,,,,,,,95,NA,NA,NA,1,2,1,,,C,NA,NA,,,,1,1,2,1.5114009787814122,-0.9855406003260341,1,NA,NA,-0.6360687248155258,2,254,9,25410
254,11,155,151,24,12,2013,2,3,1,2,6,1,1,1,1,152,9,8,0,8,42,4,1,3,14,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,2,1,1,1,2,1,19,3,2,2,2,1,2,2,2,1,2,2,2,1,97,1,1,36,34,33,2,NA,1,1,1,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,5000,1,1200,2,NA,1,0,0,0,20,0,10,2,91,21,2,NA,NA,2,,,,,,,,,23,2,NA,NA,1,1,2,,,,1,1,,,C,1,1,1,1.5114009787814122,-0.10938544976237902,3,NA,NA,0.31187779149171957,3,254,9,25411
254,12,155,151,25,12,2013,2,3,1,2,4,1,1,0,0,152,9,7,30,8,12,2,2,4,12,1,1,2,2,2,10,2,2,1,NA,NA,NA,NA,NA,2,NA,1,2,1,1,2,2,2,4,4,2,1,2,2,2,2,2,2,2,2,2,2,97,1,3,36,33,33,1,NA,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,3000,1,20000,2,NA,1,0,0,0,30,0,0,1,21,NA,1,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,2,1.5114009787814122,0.7605983156075242,4,NA,NA,1.2531472448479068,5,254,9,25412
254,13,156,151,24,12,2013,2,3,1,4,8,1,1,2,2,152,9,7,35,8,10,2,1,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,2,2,1,2,1,2,2,2,2,2,2,1,1,3,36,33,33,2,NA,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,1,1,2,1,1,2,NA,2,NA,2,NA,1,0,0,0,12,0,0,2,21,NA,1,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,1,1,1.5114009787814122,0.02287347636398107,3,NA,NA,0.4549738951799345,3,254,9,25413
254,14,157,151,25,12,2013,2,3,1,2,6,1,1,2,2,152,9,9,20,10,5,1,1,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,2,1,2,1,2,2,2,2,2,2,97,1,2,36,31,33,2,NA,1,2,1,2,1,1,1,2,1,1,2,1,2,2,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,1,0,0,0,30,15,15,1,21,NA,2,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,2,1.5114009787814122,0.38997210407615535,3,NA,NA,0.8521522545801553,4,254,9,25414
254,15,152,151,24,12,2013,2,3,1,2,3,0,0,0,0,152,9,9,0,9,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,34,33,36,2,NA,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,21,NA,3,10,2,2,,,,,,,,,12,2,NA,NA,1,1,1,,,C,NA,NA,,,,2,1,4,1.5114009787814122,-0.33757494331525734,2,NA,NA,0.06499065588313875,3,254,9,25415
254,16,157,151,25,12,2013,2,3,1,1,1,0,0,0,0,152,9,15,10,15,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,36,33,33,2,NA,1,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,2,,,,,,,,,95,NA,NA,NA,1,1,2,,,,1,1,A,,,1,1,2,1.5114009787814122,-0.19975847344700903,2,NA,NA,0.2140996834535666,3,254,9,25416
254,17,157,151,24,12,2013,2,3,1,2,7,2,2,0,0,152,9,14,0,14,45,3,3,7,16,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,4,36,33,33,2,NA,1,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,1,0,0,0,15,1,5,1,21,NA,2,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,2,1.5114009787814122,0.4651002889970315,4,NA,NA,0.9334363754649265,4,254,9,25417
254,18,156,151,25,12,2013,2,3,1,2,6,2,2,0,0,152,9,13,4,13,41,3,1,4,14,1,2,1,2,2,5,2,2,2,2,1,NA,NA,NA,1,3,2,2,1,1,2,2,1,7,4,1,1,2,1,1,1,2,1,2,2,2,1,97,1,3,36,33,33,2,NA,1,2,1,2,1,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,1,2,1.5114009787814122,0.26050710040979785,3,NA,NA,0.7120790048477588,4,254,9,25418
254,19,157,151,23,12,2013,2,3,1,2,3,0,0,0,0,152,9,16,20,17,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,2,36,33,33,2,NA,1,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,NA,1,3000,2,NA,1,0,0,0,10,0,0,2,21,NA,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,1,2,1.5114009787814122,0.15782605635834446,3,NA,NA,0.6009843683136392,4,254,9,25419
254,20,156,151,25,12,2013,2,3,1,2,5,1,1,0,0,152,9,8,3,8,41,1,1,5,14,1,1,2,2,2,0,2,2,2,2,2,2,2,2,2,NA,1,2,1,1,2,2,1,1,5,1,1,2,1,1,2,2,2,2,2,2,1,97,1,3,36,33,33,2,NA,1,2,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,NA,1,5000,2,NA,1,0,0,0,5,0,5,1,91,11,NA,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,1,2,1.5114009787814122,0.7193150798421202,4,NA,NA,1.2084812978400863,5,254,9,25420
255,1,155,151,27,12,2013,1,3,1,1,2,0,0,0,0,152,4,19,20,19,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,2,36,31,33,2,NA,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,1,2,NA,2,NA,2,NA,1,0,0,0,0,0,2,1,31,NA,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,3,NA,NA,,,,1,2,,,,1,1,4,0.8801032185022226,0.6031986004759882,4,0.04324422219129023,2,NA,NA,255,3,25501
255,2,155,151,26,12,2013,1,3,1,4,5,1,1,1,1,152,4,15,0,15,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,2,36,31,33,2,NA,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,28000,2,NA,2,NA,1,0,0,0,15,0,10,1,31,NA,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,,C,NA,NA,,,,1,1,1,0.8801032185022226,0.7672224241304467,4,0.24785627950575517,3,NA,NA,255,3,25502
255,3,152,151,26,12,2013,1,3,1,1,2,0,0,0,0,152,4,15,15,15,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,36,31,33,8,1,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,31,NA,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,2,,,,1,1,,B,,1,1,1,0.8801032185022226,-0.44398787697471254,2,-1.2630719870592748,1,NA,NA,255,3,25503
255,4,156,151,27,12,2013,1,3,1,1,4,1,1,0,0,152,4,14,30,15,8,1,1,4,9,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,2,NA,4,1,1,2,2,2,2,2,2,2,2,2,2,97,1,3,36,31,33,2,NA,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,3,0.8801032185022226,0.9169330787231649,4,0.4346133270834511,3,NA,NA,255,3,25504
